"employee_id","pos_attitude_ai","freq_use_ai","pos_attitude_ai_label","freq_use_ai_label"
"164152",3,3,"Disagree","Occasionally"
"783315",4,2,"Neutral","Rarely"
"149187",3,1,"Disagree","Never"
"664435",3,3,"Disagree","Occasionally"
"514404",3,1,"Disagree","Never"
"381350",4,2,"Neutral","Rarely"
"925234",2,5,"Strongly Disagree","Very Often"
"828684",6,6,"Strongly Agree","All the time"
"167781",4,2,"Neutral","Rarely"
"758667",6,5,"Strongly Agree","Very Often"
"925813",5,6,"Agree","All the time"
"147938",7,6,"Completely Agree","All the time"
"378480",3,2,"Disagree","Rarely"
"343509",4,3,"Neutral","Occasionally"
"305132",3,6,"Disagree","All the time"
"834411",3,2,"Disagree","Rarely"
"897546",7,6,"Completely Agree","All the time"
"360335",5,2,"Agree","Rarely"
"566671",2,5,"Strongly Disagree","Very Often"
"460807",4,5,"Neutral","Very Often"
"711419",1,4,"Completely Disagree","Fairly Often"
"959208",5,2,"Agree","Rarely"
"284766",5,4,"Agree","Fairly Often"
"513185",4,1,"Neutral","Never"
"491241",1,4,"Completely Disagree","Fairly Often"
"561210",5,3,"Agree","Occasionally"
"303896",2,1,"Strongly Disagree","Never"
"655446",6,5,"Strongly Agree","Very Often"
"943188",2,3,"Strongly Disagree","Occasionally"
"157724",4,4,"Neutral","Fairly Often"
"269141",5,6,"Agree","All the time"
"858927",5,6,"Agree","All the time"
"912552",2,1,"Strongly Disagree","Never"
"555717",5,1,"Agree","Never"
"797210",4,4,"Neutral","Fairly Often"
"375077",7,1,"Completely Agree","Never"
"685343",4,1,"Neutral","Never"
"387312",1,1,"Completely Disagree","Never"
"263210",2,4,"Strongly Disagree","Fairly Often"
"884152",2,2,"Strongly Disagree","Rarely"
"195368",3,5,"Disagree","Very Often"
"302883",3,2,"Disagree","Rarely"
"618027",3,3,"Disagree","Occasionally"
"198877",4,3,"Neutral","Occasionally"
"529890",4,3,"Neutral","Occasionally"
"177488",2,3,"Strongly Disagree","Occasionally"
"168583",2,1,"Strongly Disagree","Never"
"543104",2,1,"Strongly Disagree","Never"
"208838",5,5,"Agree","Very Often"
"391229",3,1,"Disagree","Never"
"194302",6,5,"Strongly Agree","Very Often"
"921093",2,3,"Strongly Disagree","Occasionally"
"322142",3,6,"Disagree","All the time"
"634359",5,6,"Agree","All the time"
"885770",2,4,"Strongly Disagree","Fairly Often"
"609485",4,3,"Neutral","Occasionally"
"148106",6,4,"Strongly Agree","Fairly Often"
"162729",4,1,"Neutral","Never"
"730976",3,1,"Disagree","Never"
"185949",5,6,"Agree","All the time"
"209053",6,3,"Strongly Agree","Occasionally"
"111001",1,2,"Completely Disagree","Rarely"
"756448",4,1,"Neutral","Never"
"530484",6,5,"Strongly Agree","Very Often"
"838315",6,6,"Strongly Agree","All the time"
"154179",1,1,"Completely Disagree","Never"
"876535",4,5,"Neutral","Very Often"
"929893",3,1,"Disagree","Never"
"488814",3,2,"Disagree","Rarely"
"947297",2,4,"Strongly Disagree","Fairly Often"
"895366",1,1,"Completely Disagree","Never"
"938995",5,3,"Agree","Occasionally"
"643705",7,3,"Completely Agree","Occasionally"
"355479",2,1,"Strongly Disagree","Never"
"267221",1,2,"Completely Disagree","Rarely"
"643283",3,3,"Disagree","Occasionally"
"696818",6,6,"Strongly Agree","All the time"
"307475",3,3,"Disagree","Occasionally"
"902438",5,3,"Agree","Occasionally"
"698019",3,5,"Disagree","Very Often"
"907206",2,1,"Strongly Disagree","Never"
"575914",1,3,"Completely Disagree","Occasionally"
"230245",6,4,"Strongly Agree","Fairly Often"
"888652",4,2,"Neutral","Rarely"
"240231",3,1,"Disagree","Never"
"229794",2,6,"Strongly Disagree","All the time"
"549617",2,2,"Strongly Disagree","Rarely"
"638037",7,4,"Completely Agree","Fairly Often"
"923928",3,5,"Disagree","Very Often"
"192006",5,2,"Agree","Rarely"
"904703",4,3,"Neutral","Occasionally"
"878539",3,5,"Disagree","Very Often"
"683631",3,1,"Disagree","Never"
"907570",5,5,"Agree","Very Often"
"378722",2,3,"Strongly Disagree","Occasionally"
"802922",7,5,"Completely Agree","Very Often"
"843433",6,4,"Strongly Agree","Fairly Often"
"698274",7,4,"Completely Agree","Fairly Often"
"282363",4,3,"Neutral","Occasionally"
"660247",7,5,"Completely Agree","Very Often"
"636094",5,5,"Agree","Very Often"
"439054",4,1,"Neutral","Never"
"188564",5,5,"Agree","Very Often"
"177188",3,2,"Disagree","Rarely"
"242462",5,6,"Agree","All the time"
"954186",5,5,"Agree","Very Often"
"337354",5,6,"Agree","All the time"
"990896",4,4,"Neutral","Fairly Often"
"219757",3,2,"Disagree","Rarely"
"634079",3,5,"Disagree","Very Often"
"134285",6,2,"Strongly Agree","Rarely"
"974564",4,5,"Neutral","Very Often"
"173729",4,3,"Neutral","Occasionally"
"430858",3,1,"Disagree","Never"
"838067",5,5,"Agree","Very Often"
"801071",4,5,"Neutral","Very Often"
"810749",2,1,"Strongly Disagree","Never"
"189183",2,5,"Strongly Disagree","Very Often"
"364639",1,2,"Completely Disagree","Rarely"
"556379",6,6,"Strongly Agree","All the time"
"199536",5,3,"Agree","Occasionally"
"250607",3,4,"Disagree","Fairly Often"
"915138",4,6,"Neutral","All the time"
"430031",4,3,"Neutral","Occasionally"
"270372",5,4,"Agree","Fairly Often"
"877643",3,4,"Disagree","Fairly Often"
"863971",5,2,"Agree","Rarely"
"526702",3,2,"Disagree","Rarely"
"470378",5,5,"Agree","Very Often"
"336686",6,4,"Strongly Agree","Fairly Often"
"643480",6,3,"Strongly Agree","Occasionally"
"138446",4,3,"Neutral","Occasionally"
"452315",5,4,"Agree","Fairly Often"
"335823",6,6,"Strongly Agree","All the time"
"781253",3,3,"Disagree","Occasionally"
"329198",4,3,"Neutral","Occasionally"
"456930",5,3,"Agree","Occasionally"
"398413",3,4,"Disagree","Fairly Often"
"636334",3,1,"Disagree","Never"
"276174",3,3,"Disagree","Occasionally"
"260754",5,3,"Agree","Occasionally"
"155384",5,6,"Agree","All the time"
"153547",6,6,"Strongly Agree","All the time"
"188202",1,1,"Completely Disagree","Never"
"762650",4,5,"Neutral","Very Often"
"500502",4,1,"Neutral","Never"
"909750",2,1,"Strongly Disagree","Never"
"227503",2,1,"Strongly Disagree","Never"
"961384",2,1,"Strongly Disagree","Never"
"148861",5,1,"Agree","Never"
"809234",3,6,"Disagree","All the time"
"390132",2,3,"Strongly Disagree","Occasionally"
"516109",3,4,"Disagree","Fairly Often"
"143148",2,1,"Strongly Disagree","Never"
"498809",4,1,"Neutral","Never"
"550785",4,2,"Neutral","Rarely"
"900697",4,4,"Neutral","Fairly Often"
"834637",5,4,"Agree","Fairly Often"
"903607",5,4,"Agree","Fairly Often"
"658696",5,3,"Agree","Occasionally"
"507179",6,5,"Strongly Agree","Very Often"
"461784",7,6,"Completely Agree","All the time"
"269479",3,3,"Disagree","Occasionally"
"970996",6,3,"Strongly Agree","Occasionally"
"719801",7,5,"Completely Agree","Very Often"
"482264",4,1,"Neutral","Never"
"264057",6,5,"Strongly Agree","Very Often"
"381171",4,1,"Neutral","Never"
"360054",4,3,"Neutral","Occasionally"
"593223",2,6,"Strongly Disagree","All the time"
"397771",5,3,"Agree","Occasionally"
"143933",2,3,"Strongly Disagree","Occasionally"
"870407",5,3,"Agree","Occasionally"
"853216",1,1,"Completely Disagree","Never"
"406796",4,6,"Neutral","All the time"
"770310",2,4,"Strongly Disagree","Fairly Often"
"196742",3,3,"Disagree","Occasionally"
"664867",4,2,"Neutral","Rarely"
"772097",3,5,"Disagree","Very Often"
"666026",4,2,"Neutral","Rarely"
"382351",3,3,"Disagree","Occasionally"
"500975",5,1,"Agree","Never"
"574159",3,6,"Disagree","All the time"
"138258",4,3,"Neutral","Occasionally"
"830376",1,4,"Completely Disagree","Fairly Often"
"389305",5,4,"Agree","Fairly Often"
"746372",1,1,"Completely Disagree","Never"
"235054",4,1,"Neutral","Never"
"870354",4,2,"Neutral","Rarely"
"851916",4,1,"Neutral","Never"
"412087",4,4,"Neutral","Fairly Often"
"835102",6,6,"Strongly Agree","All the time"
"919571",4,2,"Neutral","Rarely"
"287317",6,1,"Strongly Agree","Never"
"940479",4,5,"Neutral","Very Often"
"324573",1,1,"Completely Disagree","Never"
"795887",3,3,"Disagree","Occasionally"
"519548",2,5,"Strongly Disagree","Very Often"
"816344",5,6,"Agree","All the time"
"435500",3,1,"Disagree","Never"
"508711",6,6,"Strongly Agree","All the time"
"198152",4,3,"Neutral","Occasionally"
"355641",4,2,"Neutral","Rarely"
"233933",3,2,"Disagree","Rarely"
"651691",5,5,"Agree","Very Often"
"371616",5,2,"Agree","Rarely"
"944048",4,1,"Neutral","Never"
"444155",5,3,"Agree","Occasionally"
"755179",6,3,"Strongly Agree","Occasionally"
"760027",4,2,"Neutral","Rarely"
"852381",7,3,"Completely Agree","Occasionally"
"276775",3,3,"Disagree","Occasionally"
"754485",2,4,"Strongly Disagree","Fairly Often"
"917045",7,2,"Completely Agree","Rarely"
"858709",5,5,"Agree","Very Often"
"771677",1,5,"Completely Disagree","Very Often"
"636733",2,1,"Strongly Disagree","Never"
"616149",3,5,"Disagree","Very Often"
"529164",3,2,"Disagree","Rarely"
"188804",5,4,"Agree","Fairly Often"
"464497",2,2,"Strongly Disagree","Rarely"
"936904",7,6,"Completely Agree","All the time"
"367779",5,4,"Agree","Fairly Often"
"411432",5,3,"Agree","Occasionally"
"286509",3,4,"Disagree","Fairly Often"
"772132",4,4,"Neutral","Fairly Often"
"263376",4,5,"Neutral","Very Often"
"580829",3,2,"Disagree","Rarely"
"452339",1,1,"Completely Disagree","Never"
"999888",6,5,"Strongly Agree","Very Often"
"492881",2,3,"Strongly Disagree","Occasionally"
"911663",1,1,"Completely Disagree","Never"
"280072",1,2,"Completely Disagree","Rarely"
"421383",2,3,"Strongly Disagree","Occasionally"
"508695",4,3,"Neutral","Occasionally"
"639940",1,1,"Completely Disagree","Never"
"599901",5,4,"Agree","Fairly Often"
"840103",4,2,"Neutral","Rarely"
"480510",3,1,"Disagree","Never"
"395559",7,6,"Completely Agree","All the time"
"225147",1,1,"Completely Disagree","Never"
"380672",6,5,"Strongly Agree","Very Often"
"712596",4,3,"Neutral","Occasionally"
"898430",4,2,"Neutral","Rarely"
"579247",4,3,"Neutral","Occasionally"
"382707",4,1,"Neutral","Never"
"993375",1,1,"Completely Disagree","Never"
"337782",3,3,"Disagree","Occasionally"
"389526",4,3,"Neutral","Occasionally"
"804906",5,6,"Agree","All the time"
"114076",4,1,"Neutral","Never"
"577347",5,6,"Agree","All the time"
"712859",6,6,"Strongly Agree","All the time"
"488952",7,4,"Completely Agree","Fairly Often"
"556811",4,2,"Neutral","Rarely"
"378645",4,1,"Neutral","Never"
"757247",6,5,"Strongly Agree","Very Often"
"545440",7,5,"Completely Agree","Very Often"
"819516",3,3,"Disagree","Occasionally"
"906981",6,5,"Strongly Agree","Very Often"
"520995",4,1,"Neutral","Never"
"619107",4,1,"Neutral","Never"
"512669",3,4,"Disagree","Fairly Often"
"843381",3,1,"Disagree","Never"
"259920",5,1,"Agree","Never"
"233143",4,1,"Neutral","Never"
"338223",4,4,"Neutral","Fairly Often"
"784309",6,6,"Strongly Agree","All the time"
"790713",2,5,"Strongly Disagree","Very Often"
"708205",4,4,"Neutral","Fairly Often"
"237439",4,3,"Neutral","Occasionally"
"366001",4,5,"Neutral","Very Often"
"919713",6,2,"Strongly Agree","Rarely"
"402297",6,6,"Strongly Agree","All the time"
"722311",3,6,"Disagree","All the time"
"898020",1,2,"Completely Disagree","Rarely"
"301357",4,3,"Neutral","Occasionally"
"963074",3,2,"Disagree","Rarely"
"161010",7,6,"Completely Agree","All the time"
"892738",6,5,"Strongly Agree","Very Often"
"269121",5,6,"Agree","All the time"
"237972",3,3,"Disagree","Occasionally"
"353165",4,5,"Neutral","Very Often"
"346247",3,4,"Disagree","Fairly Often"
"608941",4,3,"Neutral","Occasionally"
"627800",1,2,"Completely Disagree","Rarely"
"170404",6,5,"Strongly Agree","Very Often"
"751344",1,4,"Completely Disagree","Fairly Often"
"347413",4,5,"Neutral","Very Often"
"391536",6,6,"Strongly Agree","All the time"
"754956",3,1,"Disagree","Never"
"225909",6,4,"Strongly Agree","Fairly Often"
"204186",4,2,"Neutral","Rarely"
"150813",3,1,"Disagree","Never"
"895909",6,6,"Strongly Agree","All the time"
"104199",6,5,"Strongly Agree","Very Often"
"227667",6,6,"Strongly Agree","All the time"
"833505",4,2,"Neutral","Rarely"
"633547",2,1,"Strongly Disagree","Never"
"357775",3,1,"Disagree","Never"
"750646",5,6,"Agree","All the time"
"164134",4,4,"Neutral","Fairly Often"
"156976",3,4,"Disagree","Fairly Often"
"208151",6,6,"Strongly Agree","All the time"
"202948",3,2,"Disagree","Rarely"
"834376",5,5,"Agree","Very Often"
"803890",2,4,"Strongly Disagree","Fairly Often"
"548451",5,6,"Agree","All the time"
"559572",2,4,"Strongly Disagree","Fairly Often"
"168559",2,2,"Strongly Disagree","Rarely"
"842420",4,6,"Neutral","All the time"
"187152",4,6,"Neutral","All the time"
"491698",5,5,"Agree","Very Often"
"276198",6,5,"Strongly Agree","Very Often"
"597012",3,1,"Disagree","Never"
"109417",3,1,"Disagree","Never"
"880576",6,2,"Strongly Agree","Rarely"
"697789",5,3,"Agree","Occasionally"
"680057",1,1,"Completely Disagree","Never"
"324655",3,2,"Disagree","Rarely"
"102634",4,3,"Neutral","Occasionally"
"653909",4,5,"Neutral","Very Often"
"459309",5,6,"Agree","All the time"
"962652",1,1,"Completely Disagree","Never"
"487633",4,1,"Neutral","Never"
"740457",4,4,"Neutral","Fairly Often"
"303459",6,6,"Strongly Agree","All the time"
"887608",3,4,"Disagree","Fairly Often"
"513088",7,6,"Completely Agree","All the time"
"908397",6,6,"Strongly Agree","All the time"
"135452",2,1,"Strongly Disagree","Never"
"662235",4,5,"Neutral","Very Often"
"228429",6,6,"Strongly Agree","All the time"
"125033",4,5,"Neutral","Very Often"
"447807",3,3,"Disagree","Occasionally"
"978855",5,6,"Agree","All the time"
"879529",5,4,"Agree","Fairly Often"
"726442",4,4,"Neutral","Fairly Often"
"781452",3,4,"Disagree","Fairly Often"
"381829",3,4,"Disagree","Fairly Often"
"278582",3,5,"Disagree","Very Often"
"231407",2,5,"Strongly Disagree","Very Often"
"298790",5,1,"Agree","Never"
"999199",3,5,"Disagree","Very Often"
"212101",7,3,"Completely Agree","Occasionally"
"603602",4,2,"Neutral","Rarely"
"883880",2,5,"Strongly Disagree","Very Often"
"848788",4,3,"Neutral","Occasionally"
"846193",3,5,"Disagree","Very Often"
"883366",2,2,"Strongly Disagree","Rarely"
"771308",5,6,"Agree","All the time"
"887801",5,5,"Agree","Very Often"
"739147",5,4,"Agree","Fairly Often"
"391130",2,2,"Strongly Disagree","Rarely"
"804723",4,2,"Neutral","Rarely"
"972102",4,4,"Neutral","Fairly Often"
"874205",3,5,"Disagree","Very Often"
"724571",2,1,"Strongly Disagree","Never"
"305361",7,6,"Completely Agree","All the time"
"175887",4,4,"Neutral","Fairly Often"
"860032",2,2,"Strongly Disagree","Rarely"
"526365",1,2,"Completely Disagree","Rarely"
"975536",2,1,"Strongly Disagree","Never"
"288295",4,1,"Neutral","Never"
"788033",3,1,"Disagree","Never"
"938651",3,4,"Disagree","Fairly Often"
"760120",4,2,"Neutral","Rarely"
"312595",2,1,"Strongly Disagree","Never"
"133796",3,3,"Disagree","Occasionally"
"856475",2,5,"Strongly Disagree","Very Often"
"578863",3,1,"Disagree","Never"
"744008",4,4,"Neutral","Fairly Often"
"859248",5,6,"Agree","All the time"
"665933",5,6,"Agree","All the time"
"802983",4,4,"Neutral","Fairly Often"
"827495",1,1,"Completely Disagree","Never"
"784424",5,3,"Agree","Occasionally"
"760355",2,5,"Strongly Disagree","Very Often"
"545287",5,2,"Agree","Rarely"
"156269",4,2,"Neutral","Rarely"
"158445",5,4,"Agree","Fairly Often"
"470608",6,6,"Strongly Agree","All the time"
"342454",5,2,"Agree","Rarely"
"412275",4,3,"Neutral","Occasionally"
"108627",3,1,"Disagree","Never"
"273417",4,5,"Neutral","Very Often"
"130596",2,1,"Strongly Disagree","Never"
"484195",7,3,"Completely Agree","Occasionally"
"456763",4,2,"Neutral","Rarely"
"903469",7,6,"Completely Agree","All the time"
"477956",5,6,"Agree","All the time"
"410769",5,6,"Agree","All the time"
"650563",4,2,"Neutral","Rarely"
"462626",5,4,"Agree","Fairly Often"
"663215",3,5,"Disagree","Very Often"
"836864",5,5,"Agree","Very Often"
"880500",6,6,"Strongly Agree","All the time"
"522215",3,3,"Disagree","Occasionally"
"692809",2,2,"Strongly Disagree","Rarely"
"652467",4,4,"Neutral","Fairly Often"
"526506",6,1,"Strongly Agree","Never"
"722233",4,2,"Neutral","Rarely"
"129910",1,2,"Completely Disagree","Rarely"
"104458",5,6,"Agree","All the time"
"868680",6,4,"Strongly Agree","Fairly Often"
"879637",4,6,"Neutral","All the time"
"727525",6,6,"Strongly Agree","All the time"
"708087",2,5,"Strongly Disagree","Very Often"
"863207",3,4,"Disagree","Fairly Often"
"661580",3,4,"Disagree","Fairly Often"
"691663",4,5,"Neutral","Very Often"
"916896",6,5,"Strongly Agree","Very Often"
"347032",4,3,"Neutral","Occasionally"
"707781",6,4,"Strongly Agree","Fairly Often"
"141691",2,3,"Strongly Disagree","Occasionally"
"128292",2,1,"Strongly Disagree","Never"
"925039",4,4,"Neutral","Fairly Often"
"571133",7,1,"Completely Agree","Never"
"985498",2,1,"Strongly Disagree","Never"
"594209",4,3,"Neutral","Occasionally"
"140165",5,5,"Agree","Very Often"
"784460",3,1,"Disagree","Never"
"206470",3,1,"Disagree","Never"
"254125",6,5,"Strongly Agree","Very Often"
"771625",4,1,"Neutral","Never"
"424180",7,6,"Completely Agree","All the time"
"770364",5,3,"Agree","Occasionally"
"711839",5,3,"Agree","Occasionally"
"516877",4,1,"Neutral","Never"
"327815",3,3,"Disagree","Occasionally"
"544128",4,5,"Neutral","Very Often"
"927068",4,5,"Neutral","Very Often"
"148516",3,2,"Disagree","Rarely"
"365526",4,1,"Neutral","Never"
"562851",1,5,"Completely Disagree","Very Often"
"231100",5,6,"Agree","All the time"
"125177",6,6,"Strongly Agree","All the time"
"699228",4,4,"Neutral","Fairly Often"
"438198",3,2,"Disagree","Rarely"
"163843",4,2,"Neutral","Rarely"
"375926",3,1,"Disagree","Never"
"852934",4,5,"Neutral","Very Often"
"712667",7,6,"Completely Agree","All the time"
"827356",5,4,"Agree","Fairly Often"
"657456",5,4,"Agree","Fairly Often"
"135642",2,3,"Strongly Disagree","Occasionally"
"288616",3,2,"Disagree","Rarely"
"656204",2,2,"Strongly Disagree","Rarely"
"869137",6,3,"Strongly Agree","Occasionally"
"240610",1,1,"Completely Disagree","Never"
"170803",3,5,"Disagree","Very Often"
"211190",2,2,"Strongly Disagree","Rarely"
"900766",6,6,"Strongly Agree","All the time"
"482002",6,4,"Strongly Agree","Fairly Often"
"776415",5,5,"Agree","Very Often"
"212559",6,5,"Strongly Agree","Very Often"
"117769",3,4,"Disagree","Fairly Often"
"808480",4,6,"Neutral","All the time"
"505020",5,5,"Agree","Very Often"
"562990",3,3,"Disagree","Occasionally"
"877783",5,3,"Agree","Occasionally"
"528638",6,2,"Strongly Agree","Rarely"
"186894",6,3,"Strongly Agree","Occasionally"
"227779",6,6,"Strongly Agree","All the time"
"861515",1,1,"Completely Disagree","Never"
"139779",4,3,"Neutral","Occasionally"
"369693",6,5,"Strongly Agree","Very Often"
"275726",4,5,"Neutral","Very Often"
"855521",4,4,"Neutral","Fairly Often"
"768909",6,4,"Strongly Agree","Fairly Often"
"187156",3,1,"Disagree","Never"
"144025",6,6,"Strongly Agree","All the time"
"978110",2,1,"Strongly Disagree","Never"
"442210",4,2,"Neutral","Rarely"
"418198",4,3,"Neutral","Occasionally"
"959032",2,2,"Strongly Disagree","Rarely"
"485353",5,2,"Agree","Rarely"
"206157",4,2,"Neutral","Rarely"
"964955",4,3,"Neutral","Occasionally"
"262716",6,5,"Strongly Agree","Very Often"
"212153",6,6,"Strongly Agree","All the time"
"688981",2,1,"Strongly Disagree","Never"
"420232",1,2,"Completely Disagree","Rarely"
"734593",2,2,"Strongly Disagree","Rarely"
"596778",6,1,"Strongly Agree","Never"
"369135",7,5,"Completely Agree","Very Often"
"340194",4,2,"Neutral","Rarely"
"577476",4,1,"Neutral","Never"
"229267",4,5,"Neutral","Very Often"
"756469",2,3,"Strongly Disagree","Occasionally"
"586189",5,6,"Agree","All the time"
"564649",6,6,"Strongly Agree","All the time"
"522066",4,2,"Neutral","Rarely"
"856623",5,4,"Agree","Fairly Often"
"303407",4,5,"Neutral","Very Often"
"382874",2,3,"Strongly Disagree","Occasionally"
"791367",6,6,"Strongly Agree","All the time"
"743545",5,5,"Agree","Very Often"
"496209",3,1,"Disagree","Never"
