"employee_id","tech_anx","beh_intent_ai","freq_use_ai","tech_anx_label","beh_intent_ai_label","freq_use_ai_label"
"976439",4,7,6,"Neutral","Completely Agree","All the time"
"772472",3,4,4,"Disagree","Neutral","Fairly Often"
"114954",3,5,5,"Disagree","Agree","Very Often"
"222751",4,4,4,"Neutral","Neutral","Fairly Often"
"447136",2,5,5,"Strongly Disagree","Agree","Very Often"
"329181",3,3,4,"Disagree","Disagree","Fairly Often"
"617916",4,3,1,"Neutral","Disagree","Never"
"649903",7,1,1,"Completely Agree","Completely Disagree","Never"
"657293",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"282139",2,3,1,"Strongly Disagree","Disagree","Never"
"844852",4,5,3,"Neutral","Agree","Occasionally"
"107571",3,5,5,"Disagree","Agree","Very Often"
"940751",3,4,4,"Disagree","Neutral","Fairly Often"
"676445",3,7,5,"Disagree","Completely Agree","Very Often"
"875844",4,5,3,"Neutral","Agree","Occasionally"
"705096",4,3,3,"Neutral","Disagree","Occasionally"
"396632",3,1,3,"Disagree","Completely Disagree","Occasionally"
"355863",1,7,6,"Completely Disagree","Completely Agree","All the time"
"957574",4,5,5,"Neutral","Agree","Very Often"
"829703",1,5,4,"Completely Disagree","Agree","Fairly Often"
"872105",1,5,4,"Completely Disagree","Agree","Fairly Often"
"492084",6,4,4,"Strongly Agree","Neutral","Fairly Often"
"902601",4,4,2,"Neutral","Neutral","Rarely"
"324718",1,5,4,"Completely Disagree","Agree","Fairly Often"
"614974",1,5,4,"Completely Disagree","Agree","Fairly Often"
"225673",2,5,2,"Strongly Disagree","Agree","Rarely"
"645514",4,1,2,"Neutral","Completely Disagree","Rarely"
"107123",4,5,4,"Neutral","Agree","Fairly Often"
"928225",3,4,3,"Disagree","Neutral","Occasionally"
"450896",5,3,4,"Agree","Disagree","Fairly Often"
"349557",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"892004",2,3,2,"Strongly Disagree","Disagree","Rarely"
"207679",5,1,4,"Agree","Completely Disagree","Fairly Often"
"575912",3,4,4,"Disagree","Neutral","Fairly Often"
"401234",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"759295",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"988307",6,1,3,"Strongly Agree","Completely Disagree","Occasionally"
"410455",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"753164",3,5,4,"Disagree","Agree","Fairly Often"
"170353",2,2,3,"Strongly Disagree","Strongly Disagree","Occasionally"
"175823",1,5,5,"Completely Disagree","Agree","Very Often"
"376379",3,1,3,"Disagree","Completely Disagree","Occasionally"
"523164",1,5,5,"Completely Disagree","Agree","Very Often"
"532070",3,5,4,"Disagree","Agree","Fairly Often"
"303637",3,4,5,"Disagree","Neutral","Very Often"
"812185",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"853186",1,5,5,"Completely Disagree","Agree","Very Often"
"336091",4,4,4,"Neutral","Neutral","Fairly Often"
"495384",3,5,5,"Disagree","Agree","Very Often"
"514263",4,4,4,"Neutral","Neutral","Fairly Often"
"690852",6,2,3,"Strongly Agree","Strongly Disagree","Occasionally"
"504770",1,5,4,"Completely Disagree","Agree","Fairly Often"
"642688",4,5,5,"Neutral","Agree","Very Often"
"191679",1,5,4,"Completely Disagree","Agree","Fairly Often"
"462563",1,5,5,"Completely Disagree","Agree","Very Often"
"231858",4,5,6,"Neutral","Agree","All the time"
"134542",4,2,1,"Neutral","Strongly Disagree","Never"
"102957",2,2,2,"Strongly Disagree","Strongly Disagree","Rarely"
"695813",3,5,3,"Disagree","Agree","Occasionally"
"560826",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"365872",3,3,4,"Disagree","Disagree","Fairly Often"
"614008",4,2,2,"Neutral","Strongly Disagree","Rarely"
"102866",4,4,3,"Neutral","Neutral","Occasionally"
"418113",1,5,3,"Completely Disagree","Agree","Occasionally"
"687833",3,5,5,"Disagree","Agree","Very Often"
"271170",3,3,4,"Disagree","Disagree","Fairly Often"
"385088",4,4,3,"Neutral","Neutral","Occasionally"
"332095",3,5,4,"Disagree","Agree","Fairly Often"
"282873",5,1,1,"Agree","Completely Disagree","Never"
"321409",4,5,4,"Neutral","Agree","Fairly Often"
"542693",1,5,3,"Completely Disagree","Agree","Occasionally"
"839640",3,4,4,"Disagree","Neutral","Fairly Often"
"126793",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"991099",6,1,3,"Strongly Agree","Completely Disagree","Occasionally"
"859306",2,5,5,"Strongly Disagree","Agree","Very Often"
"987589",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"893665",5,5,5,"Agree","Agree","Very Often"
"140679",3,5,6,"Disagree","Agree","All the time"
"470601",1,4,1,"Completely Disagree","Neutral","Never"
"190883",1,5,3,"Completely Disagree","Agree","Occasionally"
"219436",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"894078",3,4,5,"Disagree","Neutral","Very Often"
"295445",3,5,5,"Disagree","Agree","Very Often"
"884977",6,2,4,"Strongly Agree","Strongly Disagree","Fairly Often"
"827368",2,3,4,"Strongly Disagree","Disagree","Fairly Often"
"922230",2,3,2,"Strongly Disagree","Disagree","Rarely"
"979382",4,4,4,"Neutral","Neutral","Fairly Often"
"546997",4,4,4,"Neutral","Neutral","Fairly Often"
"840804",3,6,5,"Disagree","Strongly Agree","Very Often"
"989315",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"247350",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"176916",4,5,6,"Neutral","Agree","All the time"
"107677",4,4,4,"Neutral","Neutral","Fairly Often"
"969891",3,5,4,"Disagree","Agree","Fairly Often"
"180962",7,1,1,"Completely Agree","Completely Disagree","Never"
"263527",3,5,2,"Disagree","Agree","Rarely"
"173776",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"951256",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"835071",5,4,2,"Agree","Neutral","Rarely"
"869031",4,2,1,"Neutral","Strongly Disagree","Never"
"156004",2,5,5,"Strongly Disagree","Agree","Very Often"
"575119",7,4,1,"Completely Agree","Neutral","Never"
"346976",3,3,5,"Disagree","Disagree","Very Often"
"840496",2,3,1,"Strongly Disagree","Disagree","Never"
"789432",3,3,4,"Disagree","Disagree","Fairly Often"
"530772",3,3,4,"Disagree","Disagree","Fairly Often"
"550863",2,3,5,"Strongly Disagree","Disagree","Very Often"
"933251",4,2,1,"Neutral","Strongly Disagree","Never"
"721880",3,5,4,"Disagree","Agree","Fairly Often"
"362463",2,5,5,"Strongly Disagree","Agree","Very Often"
"444120",1,5,3,"Completely Disagree","Agree","Occasionally"
"286143",3,7,5,"Disagree","Completely Agree","Very Often"
"892836",3,4,4,"Disagree","Neutral","Fairly Often"
"531952",3,5,5,"Disagree","Agree","Very Often"
"846078",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"381048",3,5,5,"Disagree","Agree","Very Often"
"631191",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"706402",3,4,5,"Disagree","Neutral","Very Often"
"627490",3,1,1,"Disagree","Completely Disagree","Never"
"562357",4,5,3,"Neutral","Agree","Occasionally"
"345582",3,4,4,"Disagree","Neutral","Fairly Often"
"226945",2,5,5,"Strongly Disagree","Agree","Very Often"
"139117",5,3,2,"Agree","Disagree","Rarely"
"870706",4,4,4,"Neutral","Neutral","Fairly Often"
"843797",2,5,5,"Strongly Disagree","Agree","Very Often"
"748373",4,5,5,"Neutral","Agree","Very Often"
"660736",1,5,5,"Completely Disagree","Agree","Very Often"
"638513",4,4,4,"Neutral","Neutral","Fairly Often"
"714210",1,7,6,"Completely Disagree","Completely Agree","All the time"
"236925",3,6,5,"Disagree","Strongly Agree","Very Often"
"771844",3,3,5,"Disagree","Disagree","Very Often"
"407803",3,5,5,"Disagree","Agree","Very Often"
"822577",1,3,2,"Completely Disagree","Disagree","Rarely"
"913989",3,5,4,"Disagree","Agree","Fairly Often"
"971024",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"684692",3,4,5,"Disagree","Neutral","Very Often"
"133930",2,5,5,"Strongly Disagree","Agree","Very Often"
"453588",1,7,6,"Completely Disagree","Completely Agree","All the time"
"668578",2,1,2,"Strongly Disagree","Completely Disagree","Rarely"
"943508",4,5,4,"Neutral","Agree","Fairly Often"
"301469",3,1,1,"Disagree","Completely Disagree","Never"
"967047",6,4,5,"Strongly Agree","Neutral","Very Often"
"946733",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"742310",2,4,1,"Strongly Disagree","Neutral","Never"
"690668",1,5,4,"Completely Disagree","Agree","Fairly Often"
"419982",1,5,5,"Completely Disagree","Agree","Very Often"
"736530",6,1,1,"Strongly Agree","Completely Disagree","Never"
"978397",3,7,5,"Disagree","Completely Agree","Very Often"
"939964",4,4,4,"Neutral","Neutral","Fairly Often"
"419248",5,3,5,"Agree","Disagree","Very Often"
"718771",7,4,4,"Completely Agree","Neutral","Fairly Often"
"433979",4,3,5,"Neutral","Disagree","Very Often"
"863701",3,3,4,"Disagree","Disagree","Fairly Often"
"932255",3,5,4,"Disagree","Agree","Fairly Often"
"398764",3,7,5,"Disagree","Completely Agree","Very Often"
"456148",3,7,6,"Disagree","Completely Agree","All the time"
"441359",3,5,5,"Disagree","Agree","Very Often"
"973774",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"583018",4,4,5,"Neutral","Neutral","Very Often"
"114775",3,5,4,"Disagree","Agree","Fairly Often"
"362246",3,1,1,"Disagree","Completely Disagree","Never"
"671382",3,5,5,"Disagree","Agree","Very Often"
"703766",4,7,5,"Neutral","Completely Agree","Very Often"
"314356",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"577514",3,4,3,"Disagree","Neutral","Occasionally"
"488922",3,7,6,"Disagree","Completely Agree","All the time"
"800762",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"845744",1,2,4,"Completely Disagree","Strongly Disagree","Fairly Often"
"978882",4,2,2,"Neutral","Strongly Disagree","Rarely"
"321592",1,1,1,"Completely Disagree","Completely Disagree","Never"
"552698",4,5,5,"Neutral","Agree","Very Often"
"730150",3,3,4,"Disagree","Disagree","Fairly Often"
"683844",5,1,2,"Agree","Completely Disagree","Rarely"
"696545",3,4,4,"Disagree","Neutral","Fairly Often"
"723168",4,5,4,"Neutral","Agree","Fairly Often"
"694339",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"457046",3,3,4,"Disagree","Disagree","Fairly Often"
"723783",3,5,4,"Disagree","Agree","Fairly Often"
"686780",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"352596",4,4,5,"Neutral","Neutral","Very Often"
"407337",4,7,4,"Neutral","Completely Agree","Fairly Often"
"582746",3,5,5,"Disagree","Agree","Very Often"
"763360",3,7,6,"Disagree","Completely Agree","All the time"
"577215",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"795097",4,4,4,"Neutral","Neutral","Fairly Often"
"496086",3,5,4,"Disagree","Agree","Fairly Often"
"537465",3,5,3,"Disagree","Agree","Occasionally"
"112683",4,5,3,"Neutral","Agree","Occasionally"
"861572",4,4,4,"Neutral","Neutral","Fairly Often"
"157830",6,1,1,"Strongly Agree","Completely Disagree","Never"
"467508",3,5,3,"Disagree","Agree","Occasionally"
"233472",4,5,2,"Neutral","Agree","Rarely"
"291915",4,7,5,"Neutral","Completely Agree","Very Often"
"989845",3,3,3,"Disagree","Disagree","Occasionally"
"271666",3,3,3,"Disagree","Disagree","Occasionally"
"347167",6,1,1,"Strongly Agree","Completely Disagree","Never"
"509842",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"797858",4,4,4,"Neutral","Neutral","Fairly Often"
"898167",4,5,5,"Neutral","Agree","Very Often"
"400005",1,5,4,"Completely Disagree","Agree","Fairly Often"
"529017",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"871589",3,5,4,"Disagree","Agree","Fairly Often"
"346921",5,1,2,"Agree","Completely Disagree","Rarely"
"531817",2,3,3,"Strongly Disagree","Disagree","Occasionally"
"633263",4,4,4,"Neutral","Neutral","Fairly Often"
"466128",6,5,4,"Strongly Agree","Agree","Fairly Often"
"428986",2,5,5,"Strongly Disagree","Agree","Very Often"
"467529",3,4,4,"Disagree","Neutral","Fairly Often"
"987998",3,5,4,"Disagree","Agree","Fairly Often"
"526587",4,3,4,"Neutral","Disagree","Fairly Often"
"483088",2,5,3,"Strongly Disagree","Agree","Occasionally"
"167388",4,3,3,"Neutral","Disagree","Occasionally"
"874702",1,5,4,"Completely Disagree","Agree","Fairly Often"
"598070",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"334246",2,5,5,"Strongly Disagree","Agree","Very Often"
"985856",3,5,4,"Disagree","Agree","Fairly Often"
"635571",3,4,3,"Disagree","Neutral","Occasionally"
"171144",1,5,5,"Completely Disagree","Agree","Very Often"
"838593",3,4,4,"Disagree","Neutral","Fairly Often"
"337087",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"866951",3,7,6,"Disagree","Completely Agree","All the time"
"811656",4,2,1,"Neutral","Strongly Disagree","Never"
"276708",3,5,3,"Disagree","Agree","Occasionally"
"593186",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"182358",3,7,5,"Disagree","Completely Agree","Very Often"
"804565",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"853249",4,5,4,"Neutral","Agree","Fairly Often"
"252533",3,5,5,"Disagree","Agree","Very Often"
"287828",2,3,5,"Strongly Disagree","Disagree","Very Often"
"575366",3,3,4,"Disagree","Disagree","Fairly Often"
"175042",3,4,3,"Disagree","Neutral","Occasionally"
"551399",3,2,2,"Disagree","Strongly Disagree","Rarely"
"950006",3,5,3,"Disagree","Agree","Occasionally"
"632477",3,6,5,"Disagree","Strongly Agree","Very Often"
"989647",3,4,4,"Disagree","Neutral","Fairly Often"
"767617",3,7,5,"Disagree","Completely Agree","Very Often"
"207817",3,4,5,"Disagree","Neutral","Very Often"
"824375",4,4,6,"Neutral","Neutral","All the time"
"293933",3,5,5,"Disagree","Agree","Very Often"
"860022",3,4,3,"Disagree","Neutral","Occasionally"
"204038",3,7,5,"Disagree","Completely Agree","Very Often"
"329925",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"488966",3,5,3,"Disagree","Agree","Occasionally"
"148094",4,4,5,"Neutral","Neutral","Very Often"
"240633",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"809136",3,5,3,"Disagree","Agree","Occasionally"
"640087",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"631355",3,5,4,"Disagree","Agree","Fairly Often"
"950563",1,4,1,"Completely Disagree","Neutral","Never"
"304954",3,5,4,"Disagree","Agree","Fairly Often"
"923600",3,5,5,"Disagree","Agree","Very Often"
"719391",3,2,4,"Disagree","Strongly Disagree","Fairly Often"
"287186",2,2,4,"Strongly Disagree","Strongly Disagree","Fairly Often"
"116868",7,4,4,"Completely Agree","Neutral","Fairly Often"
"789836",3,4,2,"Disagree","Neutral","Rarely"
"391978",4,4,5,"Neutral","Neutral","Very Often"
"890205",7,4,5,"Completely Agree","Neutral","Very Often"
"829769",4,4,5,"Neutral","Neutral","Very Often"
"299445",3,2,1,"Disagree","Strongly Disagree","Never"
"329839",3,4,3,"Disagree","Neutral","Occasionally"
"372826",3,4,5,"Disagree","Neutral","Very Often"
"609383",3,4,2,"Disagree","Neutral","Rarely"
"963881",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"160691",5,2,1,"Agree","Strongly Disagree","Never"
"416678",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"751903",4,5,5,"Neutral","Agree","Very Often"
"612446",3,5,4,"Disagree","Agree","Fairly Often"
"939245",1,5,4,"Completely Disagree","Agree","Fairly Often"
"158904",7,4,1,"Completely Agree","Neutral","Never"
"127946",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"584093",3,5,4,"Disagree","Agree","Fairly Often"
"329081",4,6,5,"Neutral","Strongly Agree","Very Often"
"894639",6,5,1,"Strongly Agree","Agree","Never"
"960323",5,4,1,"Agree","Neutral","Never"
"795192",3,5,5,"Disagree","Agree","Very Often"
"518071",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"405858",1,5,3,"Completely Disagree","Agree","Occasionally"
"490706",4,3,4,"Neutral","Disagree","Fairly Often"
"421059",3,7,5,"Disagree","Completely Agree","Very Often"
"475459",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"388580",3,5,3,"Disagree","Agree","Occasionally"
"939513",1,7,4,"Completely Disagree","Completely Agree","Fairly Often"
"172713",5,1,1,"Agree","Completely Disagree","Never"
"311362",3,1,2,"Disagree","Completely Disagree","Rarely"
"942204",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"843921",3,1,2,"Disagree","Completely Disagree","Rarely"
"293319",3,2,1,"Disagree","Strongly Disagree","Never"
"360681",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"967668",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"372065",5,2,3,"Agree","Strongly Disagree","Occasionally"
"231526",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"196911",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"825870",3,1,4,"Disagree","Completely Disagree","Fairly Often"
"433080",4,5,5,"Neutral","Agree","Very Often"
"722386",4,5,5,"Neutral","Agree","Very Often"
"313547",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"964218",4,6,5,"Neutral","Strongly Agree","Very Often"
"231067",3,3,5,"Disagree","Disagree","Very Often"
"178698",1,6,6,"Completely Disagree","Strongly Agree","All the time"
"747213",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"838299",3,4,5,"Disagree","Neutral","Very Often"
"844401",4,1,2,"Neutral","Completely Disagree","Rarely"
"654514",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"778059",3,6,5,"Disagree","Strongly Agree","Very Often"
"463523",3,5,5,"Disagree","Agree","Very Often"
"903044",3,3,3,"Disagree","Disagree","Occasionally"
"109210",3,5,4,"Disagree","Agree","Fairly Often"
"702515",3,5,5,"Disagree","Agree","Very Often"
"907562",3,5,4,"Disagree","Agree","Fairly Often"
"421629",3,6,6,"Disagree","Strongly Agree","All the time"
"360729",3,6,5,"Disagree","Strongly Agree","Very Often"
"602449",6,5,5,"Strongly Agree","Agree","Very Often"
"943425",2,6,3,"Strongly Disagree","Strongly Agree","Occasionally"
"973501",6,5,6,"Strongly Agree","Agree","All the time"
"387630",3,4,4,"Disagree","Neutral","Fairly Often"
"226640",3,4,3,"Disagree","Neutral","Occasionally"
"377728",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"318128",3,5,4,"Disagree","Agree","Fairly Often"
"562455",3,5,5,"Disagree","Agree","Very Often"
"372502",4,1,1,"Neutral","Completely Disagree","Never"
"879909",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"949206",3,7,5,"Disagree","Completely Agree","Very Often"
"326759",1,4,5,"Completely Disagree","Neutral","Very Often"
"714363",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"252531",5,3,4,"Agree","Disagree","Fairly Often"
"722242",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"461636",3,1,1,"Disagree","Completely Disagree","Never"
"779120",1,7,4,"Completely Disagree","Completely Agree","Fairly Often"
"556358",7,5,4,"Completely Agree","Agree","Fairly Often"
"170986",3,5,5,"Disagree","Agree","Very Often"
"862008",3,5,4,"Disagree","Agree","Fairly Often"
"363394",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"633116",3,5,2,"Disagree","Agree","Rarely"
"549656",1,4,3,"Completely Disagree","Neutral","Occasionally"
"109361",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"933993",6,5,5,"Strongly Agree","Agree","Very Often"
"668022",4,2,2,"Neutral","Strongly Disagree","Rarely"
"716498",3,3,2,"Disagree","Disagree","Rarely"
"826837",4,5,4,"Neutral","Agree","Fairly Often"
"406598",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"637030",3,5,4,"Disagree","Agree","Fairly Often"
"818148",4,3,2,"Neutral","Disagree","Rarely"
"537748",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"747525",4,5,5,"Neutral","Agree","Very Often"
